evidence_id,project_id,evidence_type,title,file_name,mime_type,file_size_bytes,sha256_hash,phash,capture_timestamp,gps_latitude,gps_longitude,gps_distance_to_project_m,device_make,device_model,source
EV-DEMO-00068,MPLADS-DEMO-000034,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-24,MPLADS-DEMO-000034_verification_stage.jpg,image/jpeg,213077,6dbbd47ef5b0656d0a26bbfc44aafbd719675b1eb1722f51722d962c73f21d86,7763c84ebdde03f1,2023-12-31 15:42:10,11.290988,75.743358,21.5,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-00069,MPLADS-DEMO-000035,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-70,MPLADS-DEMO-000035_progress_stage.jpg,image/jpeg,392469,d93e155a6634cdebc8f2797d2dc6a5a04cef6a7c69ac3dc77c5157eab7bbc809,098ccb7caf2a6a52,2023-11-20 11:24:15,23.014909,72.561621,24.0,Samsung,SM-A525F,eSAKSHI Mobile App
EV-DEMO-00070,MPLADS-DEMO-000035,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-70,MPLADS-DEMO-000035_verification_stage.jpg,image/jpeg,295095,d71f4ab9c469d01ad16604cf3bc8ac7b7932b09aa21b4e33c4c67b99e9ecd00e,1e51a921e8e6a305,2024-03-27 15:42:10,23.015363,72.561308,36.1,Samsung,SM-A525F,eSAKSHI Mobile App
EV-DEMO-00071,MPLADS-DEMO-000036,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-12,MPLADS-DEMO-000036_progress_stage.jpg,image/jpeg,333502,4561ada08da4ce637ee9aab5086a5dedf9955ea4417285d55fc501a82a5562e5,822a87dc52e17fd9,2023-07-02 11:24:15,10.980353,77.018817,13.4,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-00072,MPLADS-DEMO-000036,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-12,MPLADS-DEMO-000036_verification_stage.jpg,image/jpeg,326826,141a5e070cc6242d6be856dc7a803fe664034eea532e6adbafb33c3cc3017c63,c83edd4112cc16df,2023-08-14 15:42:10,10.98073,77.018572,36.9,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-00073,MPLADS-DEMO-000037,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-34,MPLADS-DEMO-000037_progress_stage.jpg,image/jpeg,418412,ff75ee075682bc622393f4ff172c768a27cd61d92976d3c42fb98296178bb4eb,1f492fba47a1fca7,2023-09-09 11:24:15,11.243126,75.80675,17.8,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00074,MPLADS-DEMO-000037,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-34,MPLADS-DEMO-000037_verification_stage.jpg,image/jpeg,240827,ebcbe55625c8c74fd7def5840cd2aa6359abc20ff80e7f83a25d6f3d0e09a683,9c51e692dc1729ca,2023-11-14 15:42:10,11.243269,75.80682,7.8,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00075,MPLADS-DEMO-000038,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-148,MPLADS-DEMO-000038_progress_stage.jpg,image/jpeg,180201,8bbe586981949d0c1a4ab2b94e0ea3a77b65847b77ed4cedaa28bfc0cb3efd73,95b5582a736a9625,2024-08-19 11:24:15,23.172258,79.974079,11.9,Xiaomi,Redmi Note 11,eSAKSHI Mobile App
EV-DEMO-00076,MPLADS-DEMO-000038,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-148,MPLADS-DEMO-000038_verification_stage.jpg,image/jpeg,406834,5056b32c45d4b91e856f88f9647b16c198ebcfd32cf9281008332c52b81b3a34,76980fbe5edcccc1,2024-09-20 15:42:10,23.172558,79.973851,30.7,Xiaomi,Redmi Note 11,eSAKSHI Mobile App
EV-DEMO-00077,MPLADS-DEMO-000039,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-23,MPLADS-DEMO-000039_progress_stage.jpg,image/jpeg,260829,a0be69436f61b0a3403edacf1589e8ad7b9eb486f1df9982696b93de1296d8b7,40b2d002cc92d33d,2023-09-30 11:24:15,18.430511,79.077719,22.6,Vivo,Vivo V23 5G,eSAKSHI Mobile App
EV-DEMO-00078,MPLADS-DEMO-000039,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-23,MPLADS-DEMO-000039_verification_stage.jpg,image/jpeg,432777,f24676bab536ecad0d621cb8c5376d480339bb1481fd4398f7b55f549f7f5732,300a65ccd081a3d4,2023-11-21 15:42:10,18.430284,79.077395,20.2,Vivo,Vivo V23 5G,eSAKSHI Mobile App
EV-DEMO-00079,MPLADS-DEMO-000040,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-136,MPLADS-DEMO-000040_progress_stage.jpg,image/jpeg,393687,8b1fcbb2a4270af6f0003f88ef9eb9dc42e7e3069c0a12e181153b58f290b94d,7000368d2534c02d,2024-02-19 11:24:15,12.297196,76.69225,14.3,Vivo,Vivo V23 5G,eSAKSHI Mobile App
EV-DEMO-00080,MPLADS-DEMO-000040,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-136,MPLADS-DEMO-000040_verification_stage.jpg,image/jpeg,355952,a16efd83be8af1ad4bd7566bfaae10a3b30d5d008ec8a05bff406bfb2e870736,64d94a354580711b,2024-05-08 15:42:10,12.297268,76.692337,26.5,Vivo,Vivo V23 5G,eSAKSHI Mobile App
EV-DEMO-00081,MPLADS-DEMO-000041,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-195,MPLADS-DEMO-000041_progress_stage.jpg,image/jpeg,396811,b9c4c3202126fb07d8f747a6b8e6d09b2662dc90fceba4ecdd44a6dccc970b01,d6f1813481854f8a,2024-04-06 11:24:15,20.031378,73.734745,26.1,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-00082,MPLADS-DEMO-000041,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-195,MPLADS-DEMO-000041_verification_stage.jpg,image/jpeg,477397,af903e0f038dc99c47a9e30eef455b4dc784b3e3b97f6df3d76a874696e71354,c4f718fd250c67f3,2024-08-27 15:42:10,20.031053,73.734822,28.1,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-00083,MPLADS-DEMO-000042,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-162,MPLADS-DEMO-000042_progress_stage.jpg,image/jpeg,329410,deb355bdeed43137407370b505b078ebaae3c0c4dc574c3df8b81e8059cb98ea,d802db897f041728,2023-11-13 11:24:15,21.144415,72.801958,23.0,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-00084,MPLADS-DEMO-000042,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-162,MPLADS-DEMO-000042_verification_stage.jpg,image/jpeg,403692,7c391f6ff20b554f6dc4b46ce7f4ee58dc792656f981e50ad768007abc4ee5a4,48993a14bb459fdf,2024-02-24 15:42:10,21.144866,72.801657,36.8,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-00085,MPLADS-DEMO-000043,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-158,MPLADS-DEMO-000043_progress_stage.jpg,image/jpeg,231795,fbd27a614eeb155742a6b2447356248773f5a65dd80b87abf38f432a2cac6c8c,b388d25833183edb,2024-07-02 11:24:15,11.67649,78.130844,15.8,Vivo,Vivo V23 5G,eSAKSHI Mobile App
EV-DEMO-00086,MPLADS-DEMO-000043,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-158,MPLADS-DEMO-000043_verification_stage.jpg,image/jpeg,421409,7d48ee6d771d346d19cdc4b187a926c168d6bc570d3f5ea7881fb6c44a1a7e6b,c71f4e8fcaa1718e,2024-07-28 15:42:10,11.676368,78.130706,35.1,Vivo,Vivo V23 5G,eSAKSHI Mobile App
EV-DEMO-00087,MPLADS-DEMO-000044,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-16,MPLADS-DEMO-000044_progress_stage.jpg,image/jpeg,286889,e1861d6571dcb0c00720a332b668bc7f46b03239cdfbb4b8dc25597e0d64cbcd,bce80083255d4b38,2024-02-27 11:24:15,13.058178,77.608414,23.8,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00088,MPLADS-DEMO-000044,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-16,MPLADS-DEMO-000044_verification_stage.jpg,image/jpeg,372745,5225f29d407dd2faff1b73c24c365139baba1986bc9874253316dc54fb2d5d08,f945e4b665c1d4b4,2024-04-20 15:42:10,13.058119,77.608004,24.7,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00089,MPLADS-DEMO-000045,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-41,MPLADS-DEMO-000045_progress_stage.jpg,image/jpeg,354739,7442d50324df9736632d1fd5653ade0309d7a112d127309d2567ef4cec40c29d,c4905c0914c25b99,2024-01-19 11:24:15,12.278294,76.693874,25.9,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-00090,MPLADS-DEMO-000045,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-41,MPLADS-DEMO-000045_verification_stage.jpg,image/jpeg,344517,c9b393b6335ecbae95781be8f41ae3726aeac38ee3ec2e4d115b41871f0685ae,b6ae4b1d3423bf15,2024-03-05 15:42:10,12.277888,76.693462,38.1,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-00091,MPLADS-DEMO-000046,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-65,MPLADS-DEMO-000046_progress_stage.jpg,image/jpeg,287670,03e38312b7fed7f0e46992787258933025a906abe484813109c3ac7ba88e0ae8,97323b35156199d0,2024-01-24 11:24:15,11.714495,76.152227,13.8,Xiaomi,Redmi Note 11,eSAKSHI Mobile App
EV-DEMO-00092,MPLADS-DEMO-000046,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-65,MPLADS-DEMO-000046_verification_stage.jpg,image/jpeg,428603,f2d895af36a17b369ba66340451910712f2f4e1224d8d06149b6a1eb0c5f8dc4,842507646bc9947a,2024-04-22 15:42:10,11.714557,76.15206,32.9,Xiaomi,Redmi Note 11,eSAKSHI Mobile App
EV-DEMO-00093,MPLADS-DEMO-000047,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-144,MPLADS-DEMO-000047_progress_stage.jpg,image/jpeg,329211,20ccf033bca08a8cff1487d1323e34c53f11849f3f9e41e30dc123d416408235,d9621895e98f559d,2024-03-06 11:24:15,9.965755,76.337995,28.6,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00094,MPLADS-DEMO-000047,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-144,MPLADS-DEMO-000047_verification_stage.jpg,image/jpeg,390749,fb9ae08b033fc9179a97b88adc2c7ad4471aab6c4a6ab43db31ae697ce04f306,2ebc12938bfb2fcf,2024-07-09 15:42:10,9.965513,76.337629,21.4,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00095,MPLADS-DEMO-000048,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-197,MPLADS-DEMO-000048_progress_stage.jpg,image/jpeg,337500,59d2deafdfd7de3f34842d07440daf98ad6fad9624d2dbbb6bad43092eff661b,8827ecebc299f156,2024-05-06 11:24:15,19.995909,73.754414,27.5,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00096,MPLADS-DEMO-000048,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-197,MPLADS-DEMO-000048_verification_stage.jpg,image/jpeg,339996,af11bbcb2bc3af1ad7ea5636f936475b4a77f274917e4f781fd0a3c2e92f2fe0,508dbe225edf44c0,2024-08-14 15:42:10,19.995908,73.754304,22.2,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00097,MPLADS-DEMO-000049,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-34,MPLADS-DEMO-000049_progress_stage.jpg,image/jpeg,406796,b230a689be4123f07758bdbe17d30a77a6d57028dbef007cee6c648bc665bb18,6dd09a3531cd3165,2024-05-02 11:24:15,26.251643,72.979447,14.6,Xiaomi,Redmi Note 11,eSAKSHI Mobile App
EV-DEMO-00098,MPLADS-DEMO-000049,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-34,MPLADS-DEMO-000049_verification_stage.jpg,image/jpeg,469749,2e4190c47bb3d3740189e79d58c1669e06c0bf176189c2ea76e923852b672aa4,933106745b3ce9b3,2024-07-27 15:42:10,26.251576,72.979331,4.4,Xiaomi,Redmi Note 11,eSAKSHI Mobile App
EV-DEMO-00099,MPLADS-DEMO-000050,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-157,MPLADS-DEMO-000050_progress_stage.jpg,image/jpeg,293725,598fa0a07890593840aca38df630c043fb0a31218c405cc5638e684d8cf90a71,61790134676b1b69,2024-08-29 11:24:15,11.230716,75.812877,22.9,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00100,MPLADS-DEMO-000050,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-157,MPLADS-DEMO-000050_verification_stage.jpg,image/jpeg,300527,cf2bd7d2bf5c00b7f1c090785bb3d0f3d0b88db03e95e4993616ba477a52741c,75a3adb3254a9493,2024-09-15 15:42:10,11.230722,75.812558,21.2,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00101,MPLADS-DEMO-000051,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-200,MPLADS-DEMO-000051_progress_stage.jpg,image/jpeg,414674,362430be99affd6c8b275707a7280e0c4c03eb995aa1e946937df6cef230f56a,d8dcb35f94c662cd,2023-04-04 11:24:15,23.166322,79.990093,23.5,Samsung,SM-A525F,eSAKSHI Mobile App
EV-DEMO-00102,MPLADS-DEMO-000051,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-200,MPLADS-DEMO-000051_verification_stage.jpg,image/jpeg,314932,bab360d2ce2c0c0891ccc5941f6c61b1a541fec0d547693d8ec34a1b00db8283,ad21914625ee8c4c,2023-07-12 15:42:10,23.166331,79.989727,32.5,Samsung,SM-A525F,eSAKSHI Mobile App
EV-DEMO-00103,MPLADS-DEMO-000052,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-32,MPLADS-DEMO-000052_progress_stage.jpg,image/jpeg,337152,effe38046efa63fc7d83a9df70b8833f7bc69a2356f3073a60f6b3e8f76b04ae,b6dc0914faa30751,2023-04-04 11:24:15,9.953756,76.334295,23.5,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-00104,MPLADS-DEMO-000052,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-32,MPLADS-DEMO-000052_verification_stage.jpg,image/jpeg,215160,fa2f720c76a85978c95e337dd6302f0525c4836bb6a8b977caa3ae59ac588988,05002635f5bffffb,2023-05-06 15:42:10,9.953451,76.333881,33.6,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-00105,MPLADS-DEMO-000053,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-14,MPLADS-DEMO-000053_progress_stage.jpg,image/jpeg,193020,f6f624516439a3c695d5a824a5392471fb6f2b901adf45e2f93481393b30ee04,97611f4ee0cb1e6b,2023-03-02 11:24:15,19.366698,84.973531,19.8,Samsung,SM-A525F,eSAKSHI Mobile App
EV-DEMO-00106,MPLADS-DEMO-000053,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-14,MPLADS-DEMO-000053_verification_stage.jpg,image/jpeg,419136,ee7affbbf552c549a92d47378bf1a375e014d74d3cf0f75117a09347cd9e5b45,fa6bb9c4b5ef5e70,2023-07-18 15:42:10,19.366826,84.973734,34.3,Samsung,SM-A525F,eSAKSHI Mobile App
EV-DEMO-00107,MPLADS-DEMO-000054,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-179,MPLADS-DEMO-000054_progress_stage.jpg,image/jpeg,387725,25c3113807dcd724df5e40d33f70c138fe8734466ee9960a55214904988df5a4,9eabcba13f19711e,2023-04-10 11:24:15,23.065634,72.605227,20.8,Xiaomi,Redmi Note 11,eSAKSHI Mobile App
EV-DEMO-00108,MPLADS-DEMO-000054,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-179,MPLADS-DEMO-000054_verification_stage.jpg,image/jpeg,227697,e63df54d6ab2b07c9aac2fddf3fb6ffff1807e911bc199a29848b1fa6edcc992,b71e45122169c619,2023-06-04 15:42:10,23.065689,72.605146,18.9,Xiaomi,Redmi Note 11,eSAKSHI Mobile App
EV-DEMO-00109,MPLADS-DEMO-000055,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-109,MPLADS-DEMO-000055_progress_stage.jpg,image/jpeg,184373,abab97ecfaf74e01dff4c7a4194cded3d6164750ed6492b32088088abd3af019,3aa0c8cd4792c102,2023-04-07 11:24:15,11.208082,75.752773,21.0,Vivo,Vivo V23 5G,eSAKSHI Mobile App
EV-DEMO-00110,MPLADS-DEMO-000055,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-109,MPLADS-DEMO-000055_verification_stage.jpg,image/jpeg,378504,f82e7a82f2b3c913212e64a1e1bfa40b3dae134b50b34d6b691c1f9a9a14d07c,fdaec44eef2bcaab,2023-05-22 15:42:10,11.208264,75.752898,5.0,Vivo,Vivo V23 5G,eSAKSHI Mobile App
EV-DEMO-00111,MPLADS-DEMO-000056,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-184,MPLADS-DEMO-000056_progress_stage.jpg,image/jpeg,188695,d107d97ec21e88930df7902a8bc672ce14f1e1271c83856be6e71684a4f06db1,f2df6035d3c17334,2023-04-11 11:24:15,15.412702,74.998589,15.3,Xiaomi,Redmi Note 11,eSAKSHI Mobile App
EV-DEMO-00112,MPLADS-DEMO-000056,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-184,MPLADS-DEMO-000056_verification_stage.jpg,image/jpeg,381560,e45f0111501063f2cddfcca5867466274e4e0fa164a9aa69aa3931a004a14ed6,d53d50bd7b32fabb,2023-07-10 15:42:10,15.412633,74.998562,8.6,Xiaomi,Redmi Note 11,eSAKSHI Mobile App
EV-DEMO-00113,MPLADS-DEMO-000057,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-142,MPLADS-DEMO-000057_progress_stage.jpg,image/jpeg,354883,14a0ea49d7e45c96fe48f9a7eb5a515c4e0cb5c7401e016378c0bd33b359b5dd,a7637e0807d27934,2023-03-26 11:24:15,12.233362,76.68803,13.9,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-00114,MPLADS-DEMO-000057,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-142,MPLADS-DEMO-000057_verification_stage.jpg,image/jpeg,382756,234872fac15458666f05b50a53d61e3ed6e20ec1fc2c987297d01879f39f6b46,900e58363dadf2e8,2023-07-24 15:42:10,12.233224,76.688178,36.1,Apple,iPhone 13,eSAKSHI Mobile App
EV-DEMO-00115,MPLADS-DEMO-000058,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-198,MPLADS-DEMO-000058_progress_stage.jpg,image/jpeg,227880,a461c0293adb664e36b310d44b44ec9d7c6a3e3d2dbf1da90d082878b25aee15,4882cb35e559dbb2,2023-04-16 11:24:15,11.696107,76.16519,20.5,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-00116,MPLADS-DEMO-000058,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-198,MPLADS-DEMO-000058_verification_stage.jpg,image/jpeg,464006,b409ceb8a0e18a6a0eec4341d4cf0de0ad323279c46f9c0a6ebc461977b57f10,bed9c258d2447cb9,2023-05-25 15:42:10,11.695949,76.165207,20.6,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-00117,MPLADS-DEMO-000059,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-184,MPLADS-DEMO-000059_progress_stage.jpg,image/jpeg,343154,fcecf82f13a7aaa8d06fd0165420283cda2238e9fda252189d8e3fd7d47377f1,2e70cb693d776476,2023-03-29 11:24:15,18.708448,78.088718,13.5,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00118,MPLADS-DEMO-000059,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-184,MPLADS-DEMO-000059_verification_stage.jpg,image/jpeg,275589,d96d582dbc6d10a8a92f4a520541d6be4d42dc36c55b2b063d033cdc4a8cd403,a1c484b3b602ef1b,2023-05-29 15:42:10,18.70844,78.08867,8.5,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00119,MPLADS-DEMO-000060,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-193,MPLADS-DEMO-000060_progress_stage.jpg,image/jpeg,188901,f7b0ca0476e7f8ee7ec64df66132e66f97ab48cc95b229a84b322d74bf03adce,493717c4ed22d6f2,2023-04-05 11:24:15,13.083765,77.540186,28.0,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-00120,MPLADS-DEMO-000060,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-193,MPLADS-DEMO-000060_verification_stage.jpg,image/jpeg,279053,7ec1f3ce1d3d3183ea554055c8da407f3aa4ad1b7922a3c07446461ba74893ad,3f75a07f83d2f947,2023-07-18 15:42:10,13.08389,77.539916,33.7,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-00121,MPLADS-DEMO-000061,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-48,MPLADS-DEMO-000061_progress_stage.jpg,image/jpeg,344612,7a87e505e35e6dca2cda4f10e481993e4572cef1e8de5ed4e81390208f584a00,37d8cb30165963e8,2023-09-28 11:24:15,20.461996,85.882624,5.7,Samsung,SM-A525F,eSAKSHI Mobile App
EV-DEMO-00122,MPLADS-DEMO-000061,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-48,MPLADS-DEMO-000061_verification_stage.jpg,image/jpeg,262693,0167e7232d4aabeee38d986c6615c0953ddbb842ff1a108fe51784d45530b97b,368b43ae829092bf,2023-11-17 15:42:10,20.461975,85.882623,6.7,Samsung,SM-A525F,eSAKSHI Mobile App
EV-DEMO-00123,MPLADS-DEMO-000062,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-84,MPLADS-DEMO-000062_progress_stage.jpg,image/jpeg,220091,9f58116bbbfe0d21610ba51114f4f6a917b0ab98486c6ad637538073c9b5c177,44867db30d67b366,2023-11-16 11:24:15,26.259848,72.999335,19.3,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-00124,MPLADS-DEMO-000062,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-84,MPLADS-DEMO-000062_verification_stage.jpg,image/jpeg,362242,bbf200d546a0ba723501bef9794cb53050f8da107190dd9d99413b4da4aa59f8,471e6c53f5f5ba41,2024-03-19 15:42:10,26.259978,72.999393,30.5,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-00125,MPLADS-DEMO-000063,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-20,MPLADS-DEMO-000063_progress_stage.jpg,image/jpeg,308647,e1617000c9b58a0e43ddb8cc66d3f1de81ab4a6c645de3e4575ece99bb45b881,3e2802d6e66a3733,2024-07-04 11:24:15,23.282053,77.400583,21.2,Samsung,SM-A525F,eSAKSHI Mobile App
EV-DEMO-00126,MPLADS-DEMO-000063,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-20,MPLADS-DEMO-000063_verification_stage.jpg,image/jpeg,328247,63102548bf01169f1bb27f41c9853ea07a454150fce40d18637405deba668a72,0f6a6b17929463a5,2024-09-10 15:42:10,23.281926,77.400205,32.7,Samsung,SM-A525F,eSAKSHI Mobile App
EV-DEMO-00127,MPLADS-DEMO-000064,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-93,MPLADS-DEMO-000064_progress_stage.jpg,image/jpeg,262771,e80c5f06ea44031cfba43830cd30b759e491be50d468146bfe08c70f095fcc09,e990bf360b6951b3,2023-10-25 11:24:15,21.154849,72.839906,15.1,Samsung,SM-A525F,eSAKSHI Mobile App
EV-DEMO-00128,MPLADS-DEMO-000064,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-93,MPLADS-DEMO-000064_verification_stage.jpg,image/jpeg,470152,c9a7caa6fdc7526eb0efb20aaefb9efc22d36ae4e47dd4673f343b1c4ec061ea,d974b822f0a612e1,2024-02-23 15:42:10,21.154914,72.83955,30.9,Samsung,SM-A525F,eSAKSHI Mobile App
EV-DEMO-00129,MPLADS-DEMO-000065,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-64,MPLADS-DEMO-000065_progress_stage.jpg,image/jpeg,310109,3e0cb3d0f93de1226086e519424a44002a8a5dac404f301ffbf9569acbf4b708,de3720e8960a80da,2024-01-04 11:24:15,22.779347,75.795937,19.1,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00130,MPLADS-DEMO-000065,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-64,MPLADS-DEMO-000065_verification_stage.jpg,image/jpeg,304025,da9644fbe7071a5fcade05d41aab2bcf08564da79e405ed48247806656b19412,6ceb3add85102adc,2024-03-12 15:42:10,22.779205,75.79602,29.7,Realme,Realme 9 Pro,eSAKSHI Mobile App
EV-DEMO-00131,MPLADS-DEMO-000066,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-52,MPLADS-DEMO-000066_progress_stage.jpg,image/jpeg,375090,e1284f3e2f27a3c13f4ad085c73720e38f64fbd6c8f4779f208f79e257805da0,5f58d8c050c05c5b,2023-04-27 11:24:15,26.863421,75.8333,15.8,Samsung,SM-A525F,eSAKSHI Mobile App
EV-DEMO-00132,MPLADS-DEMO-000066,COMPLETION_PHOTO,Geo-tagged Asset Verification Photograph - Village-52,MPLADS-DEMO-000066_verification_stage.jpg,image/jpeg,313953,d273623a57bc713e465cc57fdcab128cbea7458fa38faaadd90ce26eabafed42,27e0cad56994ef90,2023-09-26 15:42:10,26.863393,75.8333,14.3,Samsung,SM-A525F,eSAKSHI Mobile App
EV-DEMO-00133,MPLADS-DEMO-000067,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-183,MPLADS-DEMO-000067_progress_stage.jpg,image/jpeg,229775,a96e428e6557321817880c0d1bf66e5bc764b2f0af1e279631f29c6fcda3aa6d,5abf980c7e6bd113,2023-05-28 11:24:15,20.48962,85.909013,13.8,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-00134,MPLADS-DEMO-000067,SITE_IMAGE,Geo-tagged Asset Verification Photograph - Village-183,MPLADS-DEMO-000067_verification_stage.jpg,image/jpeg,372796,ccd0246012c511929378a23c92123e30af43bb5b2f55c8ff23a867431694786f,85ebc2847bef34fb,2023-07-30 15:42:10,20.489882,85.909215,24.8,OnePlus,Nord CE 2,eSAKSHI Mobile App
EV-DEMO-00135,MPLADS-DEMO-000068,PROGRESS_PHOTO,Site Inspection Photograph - Construction Stage - Village-95,MPLADS-DEMO-000068_progress_stage.jpg,image/jpeg,384401,57ad5a9a13b01fcc1f258ad388c1d0b7a57a733967cbc6c9a2de060b09e6b62b,5fa32973ab66a5ec,2023-09-12 11:24:15,24.581078,73.775336,10.4,Vivo,Vivo V23 5G,eSAKSHI Mobile App
