tender_id,project_id,tender_title,tender_reference_no,procurement_method,tender_stage,publishing_date,closing_date,award_date,estimated_tender_value,awarded_contract_value,winning_contractor_id,winning_contractor_name,bidder_count,status
TENDER-DEMO-00084,MPLADS-DEMO-000042,Procurement for Setup of Science Laboratory and Learning Resource Center in Village-162,WO/SUR/2023/0085,E-Procurement,Work Order Issued,2023-10-09,2023-10-20,2023-10-24,970000.0,970000.0,CONTRACTOR-DEMO-0077,Aditya Construction Co,1,Awarded
TENDER-DEMO-00085,MPLADS-DEMO-000043,Procurement for Construction of Check Dam and Water Harvesting Percolation Tank at Village-158,NIT/Mun/SAL/2024/0086,Open Tender,Notice Inviting Tender (NIT),2024-04-07,2024-04-17,2024-04-27,1865954.14,1840000.0,CONTRACTOR-DEMO-0086,Swastik Buildcon Pvt Ltd,3,Completed
TENDER-DEMO-00086,MPLADS-DEMO-000043,Procurement for Construction of Check Dam and Water Harvesting Percolation Tank at Village-158,WO/SAL/2024/0087,E-Procurement,Work Order Issued,2024-04-22,2024-05-03,2024-05-10,1840000.0,1840000.0,CONTRACTOR-DEMO-0086,Swastik Buildcon Pvt Ltd,1,Awarded
TENDER-DEMO-00087,MPLADS-DEMO-000044,Procurement for Installation of Solar LED High-Mast Lighting System at Market Yard Village-16,NIT/Pan/BEN/2024/0088,E-Procurement,Notice Inviting Tender (NIT),2023-12-17,2024-01-03,2024-01-10,676787.09,660000.0,CONTRACTOR-DEMO-0116,Samriddhi Projects Ltd,5,Completed
TENDER-DEMO-00088,MPLADS-DEMO-000044,Procurement for Installation of Solar LED High-Mast Lighting System at Market Yard Village-16,WO/BEN/2024/0089,E-Procurement,Work Order Issued,2023-12-28,2024-01-05,2024-01-08,660000.0,660000.0,CONTRACTOR-DEMO-0116,Samriddhi Projects Ltd,1,Awarded
TENDER-DEMO-00089,MPLADS-DEMO-000045,Procurement for Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-41,NIT/Mun/MYS/2023/0090,E-Procurement,Notice Inviting Tender (NIT),2023-11-19,2023-12-02,2023-12-14,838071.69,840000.0,CONTRACTOR-DEMO-0028,Siddhartha Buildcon Pvt Ltd,6,Completed
TENDER-DEMO-00090,MPLADS-DEMO-000045,Procurement for Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-41,WO/MYS/2023/0091,E-Procurement,Work Order Issued,2023-11-22,2023-12-04,2023-12-08,840000.0,840000.0,CONTRACTOR-DEMO-0028,Siddhartha Buildcon Pvt Ltd,1,Awarded
TENDER-DEMO-00091,MPLADS-DEMO-000046,Procurement for Construction of Separate Girls Toilet and Wash Area in Govt High School Village-65,NIT/Mun/WAY/2023/0092,Open Tender,Notice Inviting Tender (NIT),2023-11-11,2023-11-28,2023-12-05,888013.28,880000.0,CONTRACTOR-DEMO-0037,Classic Urban Works Pvt Ltd,3,Completed
TENDER-DEMO-00092,MPLADS-DEMO-000046,Procurement for Construction of Separate Girls Toilet and Wash Area in Govt High School Village-65,WO/WAY/2023/0093,E-Procurement,Work Order Issued,2023-11-25,2023-12-02,2023-12-09,880000.0,880000.0,CONTRACTOR-DEMO-0037,Classic Urban Works Pvt Ltd,1,Awarded
TENDER-DEMO-00093,MPLADS-DEMO-000047,Procurement for Construction of Open Air Gymnasium and Seating Area at Village-144,NIT/Dis/ERN/2024/0094,E-Procurement,Notice Inviting Tender (NIT),2024-01-29,2024-02-12,2024-02-22,747625.95,760000.0,CONTRACTOR-DEMO-0096,Kisan Contractors,6,Completed
TENDER-DEMO-00094,MPLADS-DEMO-000047,Procurement for Construction of Open Air Gymnasium and Seating Area at Village-144,WO/ERN/2024/0095,E-Procurement,Work Order Issued,2024-02-05,2024-02-16,2024-02-18,760000.0,760000.0,CONTRACTOR-DEMO-0096,Kisan Contractors,1,Awarded
TENDER-DEMO-00095,MPLADS-DEMO-000048,Procurement for Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-197,NIT/Min/NAS/2024/0096,Open Tender,Notice Inviting Tender (NIT),2024-02-18,2024-03-04,2024-03-16,570045.29,580000.0,CONTRACTOR-DEMO-0013,Bharat Engineering Works,6,Completed
TENDER-DEMO-00096,MPLADS-DEMO-000048,Procurement for Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-197,WO/NAS/2024/0097,E-Procurement,Work Order Issued,2024-03-03,2024-03-13,2024-03-17,580000.0,580000.0,CONTRACTOR-DEMO-0013,Bharat Engineering Works,1,Awarded
TENDER-DEMO-00097,MPLADS-DEMO-000049,Procurement for Construction of Reinforced Concrete Irrigation Sluice Gate and Channel in Village-34,NIT/Min/JOD/2024/0098,Open Tender,Notice Inviting Tender (NIT),2024-03-07,2024-03-21,2024-03-28,1108274.54,1130000.0,CONTRACTOR-DEMO-0097,Surya Shakti Buildcon Pvt Ltd,3,Completed
TENDER-DEMO-00098,MPLADS-DEMO-000049,Procurement for Construction of Reinforced Concrete Irrigation Sluice Gate and Channel in Village-34,WO/JOD/2024/0099,E-Procurement,Work Order Issued,2024-03-19,2024-03-28,2024-03-30,1130000.0,1130000.0,CONTRACTOR-DEMO-0097,Surya Shakti Buildcon Pvt Ltd,1,Awarded
TENDER-DEMO-00099,MPLADS-DEMO-000050,Procurement for Laying of Underground Drinking Water Pipeline Distribution in Village-157,NIT/Pan/KOZ/2024/0100,Open Tender,Notice Inviting Tender (NIT),2024-06-21,2024-07-09,2024-07-17,1403081.69,1370000.0,CONTRACTOR-DEMO-0150,Reliable Engineering Works,5,Completed
TENDER-DEMO-00100,MPLADS-DEMO-000050,Procurement for Laying of Underground Drinking Water Pipeline Distribution in Village-157,WO/KOZ/2024/0101,E-Procurement,Work Order Issued,2024-06-24,2024-07-06,2024-07-11,1370000.0,1370000.0,CONTRACTOR-DEMO-0150,Reliable Engineering Works,1,Awarded
TENDER-DEMO-00101,MPLADS-DEMO-000051,Procurement for Desilting and Deepening of Traditional Village Water Reservoir in Village-200,NIT/Pub/JAB/2023/0102,E-Procurement,Notice Inviting Tender (NIT),2023-01-21,2023-02-09,2023-02-21,6226565.77,6200000.0,CONTRACTOR-DEMO-0145,Samriddhi Urban Works Pvt Ltd,5,Completed
TENDER-DEMO-00102,MPLADS-DEMO-000051,Procurement for Desilting and Deepening of Traditional Village Water Reservoir in Village-200,WO/JAB/2023/0103,E-Procurement,Work Order Issued,2023-02-05,2023-02-15,2023-02-17,6200000.0,6200000.0,CONTRACTOR-DEMO-0145,Samriddhi Urban Works Pvt Ltd,1,Awarded
TENDER-DEMO-00103,MPLADS-DEMO-000052,Procurement for Construction of Reinforced Concrete Irrigation Sluice Gate and Channel in Village-32,NIT/Dis/ERN/2023/0104,Open Tender,Notice Inviting Tender (NIT),2023-01-28,2023-02-14,2023-02-26,7072370.01,7000000.0,CONTRACTOR-DEMO-0119,Shiv Shakti Infrastructure Ltd,7,Completed
TENDER-DEMO-00104,MPLADS-DEMO-000052,Procurement for Construction of Reinforced Concrete Irrigation Sluice Gate and Channel in Village-32,WO/ERN/2023/0105,E-Procurement,Work Order Issued,2023-02-09,2023-02-15,2023-02-18,7000000.0,7000000.0,CONTRACTOR-DEMO-0119,Shiv Shakti Infrastructure Ltd,1,Awarded
TENDER-DEMO-00105,MPLADS-DEMO-000053,Procurement for Renovation and Expansion of Village Panchayat Bhavan in Village-14,NIT/Rur/GAN/2023/0106,Open Tender,Notice Inviting Tender (NIT),2023-01-19,2023-02-03,2023-02-15,7115290.27,6900000.0,CONTRACTOR-DEMO-0041,Om Engineers & Builders,5,Completed
TENDER-DEMO-00106,MPLADS-DEMO-000053,Procurement for Renovation and Expansion of Village Panchayat Bhavan in Village-14,WO/GAN/2023/0107,E-Procurement,Work Order Issued,2023-02-08,2023-02-15,2023-02-18,6900000.0,6900000.0,CONTRACTOR-DEMO-0041,Om Engineers & Builders,1,Awarded
TENDER-DEMO-00107,MPLADS-DEMO-000054,Procurement for Construction of Culvert and Cross-Drainage Structure on Link Road Village-179,NIT/Mun/AHM/2023/0108,Open Tender,Notice Inviting Tender (NIT),2023-01-29,2023-02-17,2023-02-28,5795958.49,5800000.0,CONTRACTOR-DEMO-0042,Balaji Construction Co,4,Completed
TENDER-DEMO-00108,MPLADS-DEMO-000054,Procurement for Construction of Culvert and Cross-Drainage Structure on Link Road Village-179,WO/AHM/2023/0109,E-Procurement,Work Order Issued,2023-02-10,2023-02-15,2023-02-19,5800000.0,5800000.0,CONTRACTOR-DEMO-0042,Balaji Construction Co,1,Awarded
TENDER-DEMO-00109,MPLADS-DEMO-000055,Procurement for Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-109,NIT/Mun/KOZ/2023/0110,E-Procurement,Notice Inviting Tender (NIT),2023-01-31,2023-02-12,2023-02-20,5954789.24,5900000.0,CONTRACTOR-DEMO-0131,Panchsheel Rural Developers,4,Completed
TENDER-DEMO-00110,MPLADS-DEMO-000055,Procurement for Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-109,WO/KOZ/2023/0111,E-Procurement,Work Order Issued,2023-02-08,2023-02-15,2023-02-20,5900000.0,5900000.0,CONTRACTOR-DEMO-0131,Panchsheel Rural Developers,1,Awarded
TENDER-DEMO-00111,MPLADS-DEMO-000056,Procurement for Development of Public Recreation Shed and Boundary Wall in Village-184,NIT/Mun/DHA/2023/0112,Open Tender,Notice Inviting Tender (NIT),2023-01-23,2023-02-05,2023-02-10,5771545.2,5500000.0,CONTRACTOR-DEMO-0138,Pragati Buildcon Pvt Ltd,4,Completed
TENDER-DEMO-00112,MPLADS-DEMO-000056,Procurement for Development of Public Recreation Shed and Boundary Wall in Village-184,WO/DHA/2023/0113,E-Procurement,Work Order Issued,2023-02-06,2023-02-15,2023-02-22,5500000.0,5500000.0,CONTRACTOR-DEMO-0138,Pragati Buildcon Pvt Ltd,1,Awarded
TENDER-DEMO-00113,MPLADS-DEMO-000057,Procurement for Construction of Reinforced Concrete Irrigation Sluice Gate and Channel in Village-142,NIT/Min/MYS/2023/0114,E-Procurement,Notice Inviting Tender (NIT),2023-01-16,2023-01-27,2023-02-04,6684357.66,6600000.0,CONTRACTOR-DEMO-0065,Kisan Enterprises,4,Completed
TENDER-DEMO-00114,MPLADS-DEMO-000057,Procurement for Construction of Reinforced Concrete Irrigation Sluice Gate and Channel in Village-142,WO/MYS/2023/0115,E-Procurement,Work Order Issued,2023-02-09,2023-02-15,2023-02-17,6600000.0,6600000.0,CONTRACTOR-DEMO-0065,Kisan Enterprises,1,Awarded
TENDER-DEMO-00115,MPLADS-DEMO-000058,Procurement for Construction of Maternity & Child Healthcare Ward at Primary Health Sub-Center Village-198,NIT/Rur/WAY/2023/0116,E-Procurement,Notice Inviting Tender (NIT),2023-01-17,2023-02-01,2023-02-11,5717478.62,5500000.0,CONTRACTOR-DEMO-0165,Riddhi Infra Solutions,5,Completed
TENDER-DEMO-00116,MPLADS-DEMO-000058,Procurement for Construction of Maternity & Child Healthcare Ward at Primary Health Sub-Center Village-198,WO/WAY/2023/0117,E-Procurement,Work Order Issued,2023-02-05,2023-02-15,2023-02-21,5500000.0,5500000.0,CONTRACTOR-DEMO-0165,Riddhi Infra Solutions,1,Awarded
TENDER-DEMO-00117,MPLADS-DEMO-000059,Procurement for Installation of Community RO Water Purification Plant at Village-184,NIT/Mun/NIZ/2023/0118,Open Tender,Notice Inviting Tender (NIT),2023-01-27,2023-02-16,2023-02-25,6840459.3,6600000.0,CONTRACTOR-DEMO-0105,Krishna Buildcon Pvt Ltd,4,Completed
TENDER-DEMO-00118,MPLADS-DEMO-000059,Procurement for Installation of Community RO Water Purification Plant at Village-184,WO/NIZ/2023/0119,E-Procurement,Work Order Issued,2023-02-10,2023-02-15,2023-02-20,6600000.0,6600000.0,CONTRACTOR-DEMO-0105,Krishna Buildcon Pvt Ltd,1,Awarded
TENDER-DEMO-00119,MPLADS-DEMO-000060,Procurement for Construction of Cement Concrete (CC) Road and Drain Channel at Village-193,NIT/Pan/BEN/2023/0120,E-Procurement,Notice Inviting Tender (NIT),2023-01-16,2023-01-30,2023-02-09,6065615.66,5800000.0,CONTRACTOR-DEMO-0194,United Urban Works Pvt Ltd,5,Completed
TENDER-DEMO-00120,MPLADS-DEMO-000060,Procurement for Construction of Cement Concrete (CC) Road and Drain Channel at Village-193,WO/BEN/2023/0121,E-Procurement,Work Order Issued,2023-02-04,2023-02-15,2023-02-17,5800000.0,5800000.0,CONTRACTOR-DEMO-0194,United Urban Works Pvt Ltd,1,Awarded
TENDER-DEMO-00121,MPLADS-DEMO-000061,Procurement for Construction of Separate Girls Toilet and Wash Area in Govt High School Village-48,NIT/Dis/CUT/2023/0122,Open Tender,Notice Inviting Tender (NIT),2023-08-15,2023-08-29,2023-09-04,861278.41,830000.0,CONTRACTOR-DEMO-0143,Mahalaxmi Rural Developers,7,Completed
TENDER-DEMO-00122,MPLADS-DEMO-000061,Procurement for Construction of Separate Girls Toilet and Wash Area in Govt High School Village-48,WO/CUT/2023/0123,E-Procurement,Work Order Issued,2023-08-31,2023-09-08,2023-09-11,830000.0,830000.0,CONTRACTOR-DEMO-0143,Mahalaxmi Rural Developers,1,Awarded
TENDER-DEMO-00123,MPLADS-DEMO-000062,Procurement for Construction of Multipurpose Community Hall at Village Village-84,NIT/Mun/JOD/2023/0124,E-Procurement,Notice Inviting Tender (NIT),2023-09-06,2023-09-18,2023-09-24,2026768.94,1970000.0,CONTRACTOR-DEMO-0094,Panchsheel Construction Co,7,Completed
TENDER-DEMO-00124,MPLADS-DEMO-000062,Procurement for Construction of Multipurpose Community Hall at Village Village-84,WO/JOD/2023/0125,E-Procurement,Work Order Issued,2023-09-24,2023-10-05,2023-10-12,1970000.0,1970000.0,CONTRACTOR-DEMO-0094,Panchsheel Construction Co,1,Awarded
TENDER-DEMO-00125,MPLADS-DEMO-000063,Procurement for Construction of Cement Concrete (CC) Road and Drain Channel at Village-20,NIT/Rur/BHO/2024/0126,Open Tender,Notice Inviting Tender (NIT),2024-05-04,2024-05-20,2024-05-30,2912723.52,2910000.0,CONTRACTOR-DEMO-0012,Vanguard Rural Developers,4,Completed
TENDER-DEMO-00126,MPLADS-DEMO-000063,Procurement for Construction of Cement Concrete (CC) Road and Drain Channel at Village-20,WO/BHO/2024/0127,E-Procurement,Work Order Issued,2024-05-19,2024-05-31,2024-06-07,2910000.0,2910000.0,CONTRACTOR-DEMO-0012,Vanguard Rural Developers,1,Awarded
TENDER-DEMO-00127,MPLADS-DEMO-000064,Procurement for Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-93,NIT/Dis/SUR/2023/0128,Open Tender,Notice Inviting Tender (NIT),2023-08-12,2023-08-27,2023-09-01,889234.4,880000.0,CONTRACTOR-DEMO-0139,Premier Enterprises,6,Completed
TENDER-DEMO-00128,MPLADS-DEMO-000064,Procurement for Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-93,WO/SUR/2023/0129,E-Procurement,Work Order Issued,2023-08-18,2023-08-29,2023-09-03,880000.0,880000.0,CONTRACTOR-DEMO-0139,Premier Enterprises,1,Awarded
TENDER-DEMO-00129,MPLADS-DEMO-000065,Procurement for Upgradation of Rural Link Road connecting Hamlet to Main Highway at Village-64,NIT/Mun/IND/2023/0130,E-Procurement,Notice Inviting Tender (NIT),2023-11-04,2023-11-19,2023-11-29,3113068.92,3150000.0,CONTRACTOR-DEMO-0058,Panchsheel Urban Works Pvt Ltd,4,Completed
TENDER-DEMO-00130,MPLADS-DEMO-000065,Procurement for Upgradation of Rural Link Road connecting Hamlet to Main Highway at Village-64,WO/IND/2023/0131,E-Procurement,Work Order Issued,2023-11-07,2023-11-19,2023-11-24,3150000.0,3150000.0,CONTRACTOR-DEMO-0058,Panchsheel Urban Works Pvt Ltd,1,Awarded
TENDER-DEMO-00131,MPLADS-DEMO-000066,Procurement for Supply of Diagnostic Medical Equipment and Patient Beds to Rural Clinic in Village-52,NIT/Dis/JAI/2023/0132,Open Tender,Notice Inviting Tender (NIT),2023-03-13,2023-03-29,2023-04-09,1631954.56,1570000.0,CONTRACTOR-DEMO-0142,Panchsheel Infra Solutions,5,Completed
TENDER-DEMO-00132,MPLADS-DEMO-000066,Procurement for Supply of Diagnostic Medical Equipment and Patient Beds to Rural Clinic in Village-52,WO/JAI/2023/0133,E-Procurement,Work Order Issued,2023-03-27,2023-04-03,2023-04-07,1570000.0,1570000.0,CONTRACTOR-DEMO-0142,Panchsheel Infra Solutions,1,Awarded
TENDER-DEMO-00133,MPLADS-DEMO-000067,Procurement for Interlocking Paver Block Road Installation along Main Street in Village-183,NIT/Pub/CUT/2023/0134,Open Tender,Notice Inviting Tender (NIT),2023-03-24,2023-04-12,2023-04-22,1041972.05,1020000.0,CONTRACTOR-DEMO-0130,Vikas Urban Works Pvt Ltd,3,Completed
TENDER-DEMO-00134,MPLADS-DEMO-000067,Procurement for Interlocking Paver Block Road Installation along Main Street in Village-183,WO/CUT/2023/0135,E-Procurement,Work Order Issued,2023-04-07,2023-04-13,2023-04-15,1020000.0,1020000.0,CONTRACTOR-DEMO-0130,Vikas Urban Works Pvt Ltd,1,Awarded
TENDER-DEMO-00135,MPLADS-DEMO-000068,Procurement for Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-95,NIT/Pub/UDA/2023/0136,Open Tender,Notice Inviting Tender (NIT),2023-07-16,2023-07-28,2023-08-08,689850.07,680000.0,CONTRACTOR-DEMO-0151,Modern Projects Ltd,3,Completed
TENDER-DEMO-00136,MPLADS-DEMO-000068,Procurement for Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-95,WO/UDA/2023/0137,E-Procurement,Work Order Issued,2023-07-26,2023-07-31,2023-08-02,680000.0,680000.0,CONTRACTOR-DEMO-0151,Modern Projects Ltd,1,Awarded
TENDER-DEMO-00137,MPLADS-DEMO-000069,Procurement for Construction of Cement Concrete (CC) Road and Drain Channel at Village-116,NIT/Mun/PUN/2024/0138,E-Procurement,Notice Inviting Tender (NIT),2023-12-03,2023-12-15,2023-12-20,1899540.16,1920000.0,CONTRACTOR-DEMO-0035,Surya Shakti Urban Works Pvt Ltd,5,Completed
TENDER-DEMO-00138,MPLADS-DEMO-000069,Procurement for Construction of Cement Concrete (CC) Road and Drain Channel at Village-116,WO/PUN/2024/0139,E-Procurement,Work Order Issued,2023-12-27,2024-01-02,2024-01-04,1920000.0,1920000.0,CONTRACTOR-DEMO-0035,Surya Shakti Urban Works Pvt Ltd,1,Awarded
TENDER-DEMO-00139,MPLADS-DEMO-000070,Procurement for Interlocking Paver Block Road Installation along Main Street in Village-42,NIT/Dis/PUN/2023/0140,Open Tender,Notice Inviting Tender (NIT),2023-06-08,2023-06-22,2023-07-02,1223877.51,1240000.0,CONTRACTOR-DEMO-0145,Samriddhi Urban Works Pvt Ltd,7,Completed
TENDER-DEMO-00140,MPLADS-DEMO-000070,Procurement for Interlocking Paver Block Road Installation along Main Street in Village-42,WO/PUN/2023/0141,E-Procurement,Work Order Issued,2023-06-23,2023-06-28,2023-07-04,1240000.0,1240000.0,CONTRACTOR-DEMO-0145,Samriddhi Urban Works Pvt Ltd,1,Awarded
TENDER-DEMO-00141,MPLADS-DEMO-000071,Procurement for Supply and Erection of 30 Standalone Solar Street Lights in Village-158,NIT/Pub/PUN/2023/0142,Open Tender,Notice Inviting Tender (NIT),2023-05-02,2023-05-15,2023-05-22,4901131.47,4700000.0,CONTRACTOR-DEMO-0024,Modern Contractors,6,Completed
TENDER-DEMO-00142,MPLADS-DEMO-000071,Procurement for Supply and Erection of 30 Standalone Solar Street Lights in Village-158,WO/PUN/2023/0143,E-Procurement,Work Order Issued,2023-05-08,2023-05-17,2023-05-23,4700000.0,4700000.0,CONTRACTOR-DEMO-0024,Modern Contractors,1,Awarded
TENDER-DEMO-00143,MPLADS-DEMO-000072,Procurement for Supply and Erection of 30 Standalone Solar Street Lights in Village-68,NIT/Pan/SAL/2024/0144,Open Tender,Notice Inviting Tender (NIT),2024-04-22,2024-05-11,2024-05-17,6437002.16,6200000.0,CONTRACTOR-DEMO-0080,Krishna Urban Works Pvt Ltd,5,Completed
TENDER-DEMO-00144,MPLADS-DEMO-000072,Procurement for Supply and Erection of 30 Standalone Solar Street Lights in Village-68,WO/SAL/2024/0145,E-Procurement,Work Order Issued,2024-05-10,2024-05-16,2024-05-21,6200000.0,6200000.0,CONTRACTOR-DEMO-0080,Krishna Urban Works Pvt Ltd,1,Awarded
TENDER-DEMO-00145,MPLADS-DEMO-000073,Procurement for Supply and Erection of 30 Standalone Solar Street Lights in Village-41,NIT/Dis/SUR/2024/0146,E-Procurement,Notice Inviting Tender (NIT),2024-04-11,2024-04-23,2024-04-29,7306193.42,7200000.0,CONTRACTOR-DEMO-0198,Aditya Infrastructure Ltd,4,Completed
TENDER-DEMO-00146,MPLADS-DEMO-000073,Procurement for Supply and Erection of 30 Standalone Solar Street Lights in Village-41,WO/SUR/2024/0147,E-Procurement,Work Order Issued,2024-04-29,2024-05-04,2024-05-09,7200000.0,7200000.0,CONTRACTOR-DEMO-0198,Aditya Infrastructure Ltd,1,Awarded
TENDER-DEMO-00147,MPLADS-DEMO-000074,Procurement for Supply and Erection of 30 Standalone Solar Street Lights in Village-82,NIT/Dis/MYS/2023/0148,E-Procurement,Notice Inviting Tender (NIT),2023-06-25,2023-07-15,2023-07-22,8229148.91,8000000.0,CONTRACTOR-DEMO-0044,United Engineering Works,6,Completed
TENDER-DEMO-00148,MPLADS-DEMO-000074,Procurement for Supply and Erection of 30 Standalone Solar Street Lights in Village-82,WO/MYS/2023/0149,E-Procurement,Work Order Issued,2023-07-11,2023-07-20,2023-07-24,8000000.0,8000000.0,CONTRACTOR-DEMO-0044,United Engineering Works,1,Awarded
TENDER-DEMO-00149,MPLADS-DEMO-000075,Procurement for Supply and Erection of 30 Standalone Solar Street Lights in Village-81,NIT/Rur/GAN/2023/0150,E-Procurement,Notice Inviting Tender (NIT),2023-09-14,2023-09-30,2023-10-08,7456305.78,7200000.0,CONTRACTOR-DEMO-0121,Apex Engineering Works,5,Completed
TENDER-DEMO-00150,MPLADS-DEMO-000075,Procurement for Supply and Erection of 30 Standalone Solar Street Lights in Village-81,WO/GAN/2023/0151,E-Procurement,Work Order Issued,2023-10-03,2023-10-11,2023-10-14,7200000.0,7200000.0,CONTRACTOR-DEMO-0121,Apex Engineering Works,1,Awarded
TENDER-DEMO-00151,MPLADS-DEMO-000076,Procurement for Supply and Erection of 30 Standalone Solar Street Lights in Village-13,NIT/Min/VAR/2023/0152,Open Tender,Notice Inviting Tender (NIT),2023-01-10,2023-01-22,2023-01-29,4814621.59,4900000.0,CONTRACTOR-DEMO-0071,Kisan Infra Solutions,3,Completed
TENDER-DEMO-00152,MPLADS-DEMO-000076,Procurement for Supply and Erection of 30 Standalone Solar Street Lights in Village-13,WO/VAR/2023/0153,E-Procurement,Work Order Issued,2023-02-01,2023-02-08,2023-02-10,4900000.0,4900000.0,CONTRACTOR-DEMO-0071,Kisan Infra Solutions,1,Awarded
