project_id,dataset_version,data_source_type,source_basis,state,district,constituency,mp_name,sector,title,description,block,village,latitude,longitude,has_valid_coords,sanctioned_amount,estimated_cost,expenditure,unspent_balance,recommendation_date,sanction_date,start_date,completion_date,status,contractor_id,contractor_name,implementing_agency
MPLADS-DEMO-000044,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Karnataka,Bengaluru Rural,Bengaluru Rural,Representative Bengaluru Rural (Simulated),Renewable Energy,Installation of Solar LED High-Mast Lighting System at Market Yard Village-16,Installation of Solar LED High-Mast Lighting System at Market Yard Village-16. Execution by authorized implementing agency following standard technical specifications.,Block-7,Village-16,13.058068,77.608226,True,660000.0,685469.96,507801.16,152198.84,2023-12-11,2024-01-05,2024-01-22,,In Progress,CONTRACTOR-DEMO-0116,Samriddhi Projects Ltd,Panchayati Raj Engineering Division
MPLADS-DEMO-000045,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Karnataka,Mysuru,Mysuru,Representative Mysuru (Simulated),Renewable Energy,Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-41,Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-41. Execution by authorized implementing agency following standard technical specifications.,Block-2,Village-41,12.278107,76.693732,True,840000.0,833869.3,695372.53,144627.47,2023-11-17,2023-12-04,2024-01-09,,In Progress,CONTRACTOR-DEMO-0028,Siddhartha Buildcon Pvt Ltd,Municipal Corporation Public Works
MPLADS-DEMO-000046,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Kerala,Wayanad,Wayanad,Representative Wayanad (Simulated),Education & Schools,Construction of Separate Girls Toilet and Wash Area in Govt High School Village-65,Construction of Separate Girls Toilet and Wash Area in Govt High School Village-65. Execution by authorized implementing agency following standard technical specifications.,Block-6,Village-65,11.714485,76.152353,True,880000.0,906278.89,727472.48,152527.52,2023-11-09,2023-12-02,2024-01-08,2024-07-01,Completed,CONTRACTOR-DEMO-0037,Classic Urban Works Pvt Ltd,Municipal Corporation Public Works
MPLADS-DEMO-000047,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Kerala,Ernakulam,Ernakulam,Representative Ernakulam (Simulated),Community Infrastructure,Construction of Open Air Gymnasium and Seating Area at Village-144,Construction of Open Air Gymnasium and Seating Area at Village-144. Execution by authorized implementing agency following standard technical specifications.,Block-5,Village-144,9.965568,76.337816,True,760000.0,770343.08,714902.03,45097.97,2024-01-28,2024-02-16,2024-03-29,2024-06-16,Completed,CONTRACTOR-DEMO-0096,Kisan Contractors,District Rural Development Agency (DRDA)
MPLADS-DEMO-000048,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Maharashtra,Nashik,Nashik,Representative Nashik (Simulated),Drinking Water & Sanitation,Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-197,Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-197. Execution by authorized implementing agency following standard technical specifications.,Block-8,Village-197,19.995715,73.754251,True,580000.0,563989.46,474458.67,105541.33,2024-02-22,2024-03-13,2024-04-29,2024-11-24,Completed,CONTRACTOR-DEMO-0013,Bharat Engineering Works,Minor Irrigation Division
MPLADS-DEMO-000049,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Rajasthan,Jodhpur,Jodhpur,Representative Jodhpur (Simulated),Irrigation & Water Conservation,Construction of Reinforced Concrete Irrigation Sluice Gate and Channel in Village-34,Construction of Reinforced Concrete Irrigation Sluice Gate and Channel in Village-34. Execution by authorized implementing agency following standard technical specifications.,Block-5,Village-34,26.251542,72.979353,True,1130000.0,1159953.59,1047908.32,82091.68,2024-03-04,2024-03-28,2024-05-10,,In Progress,CONTRACTOR-DEMO-0097,Surya Shakti Buildcon Pvt Ltd,Minor Irrigation Division
MPLADS-DEMO-000050,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Kerala,Kozhikode,Kozhikode,Representative Kozhikode (Simulated),Drinking Water & Sanitation,Laying of Underground Drinking Water Pipeline Distribution in Village-157,Laying of Underground Drinking Water Pipeline Distribution in Village-157. Execution by authorized implementing agency following standard technical specifications.,Block-8,Village-157,11.230841,75.81271,True,1370000.0,1340846.72,1102861.99,267138.01,2024-05-23,2024-07-06,2024-08-02,,In Progress,CONTRACTOR-DEMO-0150,Reliable Engineering Works,Panchayati Raj Engineering Division
MPLADS-DEMO-000051,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Madhya Pradesh,Jabalpur,Jabalpur,Representative Jabalpur (Simulated),Irrigation & Water Conservation,Desilting and Deepening of Traditional Village Water Reservoir in Village-200,Desilting and Deepening of Traditional Village Water Reservoir in Village-200. Execution by authorized implementing agency following standard technical specifications.,Block-1,Village-200,23.166143,79.98997,True,6200000.0,6200000.0,600000.0,5600000.0,2023-01-22,2023-02-15,2023-03-22,,In Progress,CONTRACTOR-DEMO-0145,Samriddhi Urban Works Pvt Ltd,Public Works Department (PWD)
MPLADS-DEMO-000052,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Kerala,Ernakulam,Ernakulam,Representative Ernakulam (Simulated),Irrigation & Water Conservation,Construction of Reinforced Concrete Irrigation Sluice Gate and Channel in Village-32,Construction of Reinforced Concrete Irrigation Sluice Gate and Channel in Village-32. Execution by authorized implementing agency following standard technical specifications.,Block-3,Village-32,9.953658,76.334105,True,7000000.0,7000000.0,500000.0,6500000.0,2023-01-21,2023-02-15,2023-03-22,,In Progress,CONTRACTOR-DEMO-0119,Shiv Shakti Infrastructure Ltd,District Rural Development Agency (DRDA)
MPLADS-DEMO-000053,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Odisha,Ganjam,Aska,Representative Ganjam (Simulated),Community Infrastructure,Renovation and Expansion of Village Panchayat Bhavan in Village-14,Renovation and Expansion of Village Panchayat Bhavan in Village-14. Execution by authorized implementing agency following standard technical specifications.,Block-5,Village-14,19.366539,84.973615,True,6900000.0,6900000.0,900000.0,6000000.0,2023-01-31,2023-02-15,2023-03-22,,In Progress,CONTRACTOR-DEMO-0041,Om Engineers & Builders,Rural Engineering Service (RES)
MPLADS-DEMO-000054,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Gujarat,Ahmedabad,Ahmedabad West,Representative Ahmedabad (Simulated),Rural Connectivity & Roads,Construction of Culvert and Cross-Drainage Structure on Link Road Village-179,Construction of Culvert and Cross-Drainage Structure on Link Road Village-179. Execution by authorized implementing agency following standard technical specifications.,Block-10,Village-179,23.065544,72.605049,True,5800000.0,5800000.0,500000.0,5300000.0,2023-01-30,2023-02-15,2023-03-22,,In Progress,CONTRACTOR-DEMO-0042,Balaji Construction Co,Municipal Corporation Public Works
MPLADS-DEMO-000055,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Kerala,Kozhikode,Kozhikode,Representative Kozhikode (Simulated),Renewable Energy,Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-109,Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-109. Execution by authorized implementing agency following standard technical specifications.,Block-10,Village-109,11.208254,75.752853,True,5900000.0,5900000.0,900000.0,5000000.0,2023-01-23,2023-02-15,2023-03-22,,In Progress,CONTRACTOR-DEMO-0131,Panchsheel Rural Developers,Municipal Corporation Public Works
MPLADS-DEMO-000056,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Karnataka,Dharwad,Dharwad,Representative Dharwad (Simulated),Community Infrastructure,Development of Public Recreation Shed and Boundary Wall in Village-184,Development of Public Recreation Shed and Boundary Wall in Village-184. Execution by authorized implementing agency following standard technical specifications.,Block-5,Village-184,15.412565,74.998601,True,5500000.0,5500000.0,700000.0,4800000.0,2023-01-25,2023-02-15,2023-03-22,,In Progress,CONTRACTOR-DEMO-0138,Pragati Buildcon Pvt Ltd,Municipal Corporation Public Works
MPLADS-DEMO-000057,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Karnataka,Mysuru,Mysuru,Representative Mysuru (Simulated),Irrigation & Water Conservation,Construction of Reinforced Concrete Irrigation Sluice Gate and Channel in Village-142,Construction of Reinforced Concrete Irrigation Sluice Gate and Channel in Village-142. Execution by authorized implementing agency following standard technical specifications.,Block-3,Village-142,12.233443,76.687933,True,6600000.0,6600000.0,900000.0,5700000.0,2023-01-26,2023-02-15,2023-03-22,,In Progress,CONTRACTOR-DEMO-0065,Kisan Enterprises,Minor Irrigation Division
MPLADS-DEMO-000058,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Kerala,Wayanad,Wayanad,Representative Wayanad (Simulated),Healthcare Infrastructure,Construction of Maternity & Child Healthcare Ward at Primary Health Sub-Center Village-198,Construction of Maternity & Child Healthcare Ward at Primary Health Sub-Center Village-198. Execution by authorized implementing agency following standard technical specifications.,Block-9,Village-198,11.696047,76.165368,True,5500000.0,5500000.0,900000.0,4600000.0,2023-01-24,2023-02-15,2023-03-22,,In Progress,CONTRACTOR-DEMO-0165,Riddhi Infra Solutions,Rural Engineering Service (RES)
MPLADS-DEMO-000059,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Telangana,Nizamabad,Nizamabad,Representative Nizamabad (Simulated),Drinking Water & Sanitation,Installation of Community RO Water Purification Plant at Village-184,Installation of Community RO Water Purification Plant at Village-184. Execution by authorized implementing agency following standard technical specifications.,Block-5,Village-184,18.708405,78.088598,True,6600000.0,6600000.0,900000.0,5700000.0,2023-01-24,2023-02-15,2023-03-22,,In Progress,CONTRACTOR-DEMO-0105,Krishna Buildcon Pvt Ltd,Municipal Corporation Public Works
MPLADS-DEMO-000060,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Karnataka,Bengaluru Rural,Bengaluru Rural,Representative Bengaluru Rural (Simulated),Rural Connectivity & Roads,Construction of Cement Concrete (CC) Road and Drain Channel at Village-193,Construction of Cement Concrete (CC) Road and Drain Channel at Village-193. Execution by authorized implementing agency following standard technical specifications.,Block-4,Village-193,13.083597,77.539994,True,5800000.0,5800000.0,700000.0,5100000.0,2023-01-25,2023-02-15,2023-03-22,,In Progress,CONTRACTOR-DEMO-0194,United Urban Works Pvt Ltd,Panchayati Raj Engineering Division
MPLADS-DEMO-000061,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Odisha,Cuttack,Cuttack,Representative Cuttack (Simulated),Education & Schools,Construction of Separate Girls Toilet and Wash Area in Govt High School Village-48,Construction of Separate Girls Toilet and Wash Area in Govt High School Village-48. Execution by authorized implementing agency following standard technical specifications.,Block-9,Village-48,20.462006,85.882678,True,830000.0,814510.25,638270.54,191729.46,2023-08-20,2023-09-08,2023-10-20,2024-02-18,Completed,CONTRACTOR-DEMO-0143,Mahalaxmi Rural Developers,District Rural Development Agency (DRDA)
MPLADS-DEMO-000062,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Rajasthan,Jodhpur,Jodhpur,Representative Jodhpur (Simulated),Community Infrastructure,Construction of Multipurpose Community Hall at Village Village-84,Construction of Multipurpose Community Hall at Village Village-84. Execution by authorized implementing agency following standard technical specifications.,Block-5,Village-84,26.259819,72.999144,True,1970000.0,2004303.67,1553006.75,416993.25,2023-08-30,2023-10-05,2023-11-17,,In Progress,CONTRACTOR-DEMO-0094,Panchsheel Construction Co,Municipal Corporation Public Works
MPLADS-DEMO-000063,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Madhya Pradesh,Bhopal,Bhopal,Representative Bhopal (Simulated),Rural Connectivity & Roads,Construction of Cement Concrete (CC) Road and Drain Channel at Village-20,Construction of Cement Concrete (CC) Road and Drain Channel at Village-20. Execution by authorized implementing agency following standard technical specifications.,Block-1,Village-20,23.282154,77.400407,True,2910000.0,2980095.14,2637229.52,272770.48,2024-05-16,2024-05-31,2024-06-24,2024-12-28,Completed,CONTRACTOR-DEMO-0012,Vanguard Rural Developers,Rural Engineering Service (RES)
MPLADS-DEMO-000064,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Gujarat,Surat,Surat,Representative Surat (Simulated),Drinking Water & Sanitation,Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-93,Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-93. Execution by authorized implementing agency following standard technical specifications.,Block-4,Village-93,21.154971,72.839842,True,880000.0,855602.05,751064.33,128935.67,2023-07-23,2023-08-29,2023-10-11,2024-01-29,Completed,CONTRACTOR-DEMO-0139,Premier Enterprises,District Rural Development Agency (DRDA)
MPLADS-DEMO-000065,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Madhya Pradesh,Indore,Indore,Representative Indore (Simulated),Rural Connectivity & Roads,Upgradation of Rural Link Road connecting Hamlet to Main Highway at Village-64,Upgradation of Rural Link Road connecting Hamlet to Main Highway at Village-64. Execution by authorized implementing agency following standard technical specifications.,Block-5,Village-64,22.779468,75.796069,True,3150000.0,3149759.08,2642872.36,507127.64,2023-10-29,2023-11-19,2023-12-20,2024-06-26,Completed,CONTRACTOR-DEMO-0058,Panchsheel Urban Works Pvt Ltd,Municipal Corporation Public Works
MPLADS-DEMO-000066,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Rajasthan,Jaipur,Jaipur,Representative Jaipur (Simulated),Healthcare Infrastructure,Supply of Diagnostic Medical Equipment and Patient Beds to Rural Clinic in Village-52,Supply of Diagnostic Medical Equipment and Patient Beds to Rural Clinic in Village-52. Execution by authorized implementing agency following standard technical specifications.,Block-3,Village-52,26.863343,75.833167,True,1570000.0,1528885.64,1435097.87,134902.13,2023-02-28,2023-04-03,2023-05-10,2023-12-11,Completed,CONTRACTOR-DEMO-0142,Panchsheel Infra Solutions,District Rural Development Agency (DRDA)
MPLADS-DEMO-000067,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Odisha,Cuttack,Cuttack,Representative Cuttack (Simulated),Rural Connectivity & Roads,Interlocking Paver Block Road Installation along Main Street in Village-183,Interlocking Paver Block Road Installation along Main Street in Village-183. Execution by authorized implementing agency following standard technical specifications.,Block-4,Village-183,20.489743,85.909029,True,1020000.0,1043965.62,884354.1,135645.9,2023-03-18,2023-04-13,2023-05-06,,In Progress,CONTRACTOR-DEMO-0130,Vikas Urban Works Pvt Ltd,Public Works Department (PWD)
MPLADS-DEMO-000068,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Rajasthan,Udaipur,Udaipur,Representative Udaipur (Simulated),Renewable Energy,Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-95,Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-95. Execution by authorized implementing agency following standard technical specifications.,Block-6,Village-95,24.581163,73.775292,True,680000.0,686089.99,523484.1,156515.9,2023-06-22,2023-07-31,2023-09-14,2024-03-11,Completed,CONTRACTOR-DEMO-0151,Modern Projects Ltd,Public Works Department (PWD)
MPLADS-DEMO-000069,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Maharashtra,Pune,Pune,Representative Pune (Simulated),Rural Connectivity & Roads,Construction of Cement Concrete (CC) Road and Drain Channel at Village-116,Construction of Cement Concrete (CC) Road and Drain Channel at Village-116. Execution by authorized implementing agency following standard technical specifications.,Block-7,Village-116,18.515958,73.858957,True,1920000.0,1978054.68,1784564.11,135435.89,2023-12-08,2024-01-02,2024-01-25,2024-04-23,Completed,CONTRACTOR-DEMO-0035,Surya Shakti Urban Works Pvt Ltd,Municipal Corporation Public Works
MPLADS-DEMO-000070,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Maharashtra,Pune,Pune,Representative Pune (Simulated),Rural Connectivity & Roads,Interlocking Paver Block Road Installation along Main Street in Village-42,Interlocking Paver Block Road Installation along Main Street in Village-42. Execution by authorized implementing agency following standard technical specifications.,Block-3,Village-42,18.497346,73.883913,True,1240000.0,1284390.33,1077989.65,162010.35,2023-06-09,2023-06-28,2023-07-29,,In Progress,CONTRACTOR-DEMO-0145,Samriddhi Urban Works Pvt Ltd,District Rural Development Agency (DRDA)
MPLADS-DEMO-000071,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Maharashtra,Pune,Pune,Representative Pune (Simulated),Renewable Energy,Supply and Erection of 30 Standalone Solar Street Lights in Village-158,Supply and Erection of 30 Standalone Solar Street Lights in Village-158 with LED fixtures.,Block-9,Village-158,18.524752,73.857035,True,4700000.0,4794000.0,4700000.0,0.0,2023-04-12,2023-05-17,2023-06-03,2023-08-24,Completed,CONTRACTOR-DEMO-0024,Modern Contractors,Public Works Department (PWD)
MPLADS-DEMO-000072,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Tamil Nadu,Salem,Salem,Representative Salem (Simulated),Renewable Energy,Supply and Erection of 30 Standalone Solar Street Lights in Village-68,Supply and Erection of 30 Standalone Solar Street Lights in Village-68 with LED fixtures.,Block-9,Village-68,11.683947,78.180705,True,6200000.0,6324000.0,6200000.0,0.0,2024-04-14,2024-05-16,2024-06-19,2024-12-14,Completed,CONTRACTOR-DEMO-0080,Krishna Urban Works Pvt Ltd,Panchayati Raj Engineering Division
